stock name,price,board,volume,buy_volume,sell_volume,date,time,Period End 1,Revenue 1,P&L 1,EPS 1,Period End 2,Revenue 2,P&L 2,EPS 2,Period End 3,Revenue 3,P&L 3,EPS 3,Period End 4,Revenue 4,P&L 4,EPS 4,Financial Date,Sales,Ebitda,Ebit,Net Profit,Intangibles,Fixed Asset,Long Term Investment,Inventories,Cash,Current Liabilites,Long_debt,Provisions,Minorities,Total Shareholder Equity,Operating Margin,Return on Equity Capital,Net Profit Margin,Current Ratio,Debt to Capital at book 
MUDA HOLDINGS BHD,1.870,Main,"3,155",1.870 / 536,1.880 / 329,29 Mar 2019,7:12 PM,31 Dec 2018,"437,626","27,911",8.28,30 Sep 2018,"381,227","24,812",8.22,30 Jun 2018,"353,809","11,102",3.77,31 Mar 2018,"371,598","15,826",5.15,31 Dec 2017,"1,448,451",-,-,"58,766","9,983","1,148,442","24,472","258,945","91,916","676,256","83,058","50,008",0,"988,621",6.4,-,4.06,1.01,-
METRONIC GLOBAL BHD,0.080,Main,"97,842","0.075 / 143,502","0.080 / 87,085",29 Mar 2019,7:12 PM,31 Dec 2018,"6,792","-1,819",-0.57,30 Sep 2018,"4,215","-1,637",-0.19,30 Jun 2018,"7,749",152,0.02,31 Mar 2018,"4,271","-3,410",-0.39,30 Jun 2018,"43,664",-,-,"-4,295",0,"9,084","7,534","18,485","12,235","31,817",0,0,0,"70,972",-5.82,-,-9.84,1.88,-
MUDAJAYA GROUP BHD,0.350,Main,"4,378","0.345 / 7,619",0.350 / 163,29 Mar 2019,7:12 PM,31 Dec 2018,"125,737","-242,896",-39.77,30 Sep 2018,"148,181","-48,787",-8.38,30 Jun 2018,"301,378","-76,460",-13.13,31 Mar 2018,"187,367","-34,297",-5.69,31 Dec 2017,"545,380",-,-,"-123,912","10,533","48,018","433,020","100,882","456,853","783,352","396,146",0,0,"648,920",-14.25,-,-22.72,1.56,-
MALAYSIAN RESOURCES CORPORATION BERHAD,0.885,Main,"271,965","0.885 / 1,272","0.890 / 18,346",29 Mar 2019,7:12 PM,31 Dec 2018,"374,106","26,315",0.60,30 Sep 2018,"663,754","18,445",0.45,30 Jun 2018,"405,249","32,269",0.76,31 Mar 2018,"427,596","25,626",0.49,31 Dec 2017,"2,823,651","412,552","340,200","167,575","225,633","614,240","609,518","851,433","681,068","3,987,799","891,248","18,626",0,"4,928,588",12.87,4.21,5.93,1.5,0.33
MULTI-USAGE HOLDINGS BHD,0.450,Main,25,0.430 / 50,0.500 / 99,29 Mar 2019,7:12 PM,31 Dec 2018,"3,142",-246,-0.44,30 Sep 2018,"2,849",-838,-1.49,30 Sep 2018,"2,849",-838,-1.49,30 Jun 2018,"2,861","-2,116",-3.75,30 Jun 2018,"7,506",-,-,"-6,002","7,400","7,283",2,"36,030","5,526","3,888",0,0,0,"67,039",-82.44,-,-79.96,11.91,-
MTOUCHE TECHNOLOGY BHD,0.055,Ace,"1,350","0.055 / 2,166","0.060 / 4,844",29 Mar 2019,7:12 PM,31 Dec 2018,"2,642","-1,975",-0.39,30 Sep 2018,"2,908","-1,608",-0.26,31 Mar 2018,"11,390","1,338",0.29,31 Dec 2017,"3,656","-2,939",-0.83,30 Jun 2018,"19,590",-,-,"1,392","3,925","3,298",0,0,"32,637","11,086",0,631,0,"86,532",9.29,-,7.11,8.23,-
MALAYAN UNITED INDUSTRIES BHD,0.165,Main,"8,193","0.165 / 24,881","0.170 / 3,008",29 Mar 2019,7:12 PM,31 Dec 2018,"110,614","-1,457",-0.12,30 Sep 2018,"103,227","7,884",0.09,30 Jun 2018,"99,013","-33,043",-1.20,31 Mar 2018,"92,951","-4,377",-0.19,30 Jun 2018,"405,662",-,-,"-56,077","25,179","619,908","413,992","151,353","251,233","282,468","727,961","5,864",0,"760,162",-0.3,-,-13.82,2.09,-
MUHIBAH-CJ: CW MUHIBBAH ENGINEERING (M) BERHAD (KIBB),0.080,Warr,200,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"1,936,401","147,273","99,243","86,379",0,"710,676","195,234","206,565","426,307","1,694,040","137,282",0,0,"757,112",8.2,12.54,4.46,1.02,0.1
MUHIBBAH ENGINEERING (M) BHD,2.930,Main,325,2.910 / 83,2.930 / 74,29 Mar 2019,7:12 PM,31 Dec 2018,"451,871","64,831",7.87,31 Dec 2018,"451,871","64,831",7.87,31 Dec 2018,"425,112","64,831",7.87,30 Sep 2018,"557,326","64,366",7.84,31 Dec 2017,"1,396,656",-,-,"131,608","4,795","887,746","503,867","232,185","626,511","1,788,083","91,829",0,0,"1,481,434",17.56,-,9.42,1.09,-
MUI PROPERTIES BHD,0.170,Main,"10,617","0.170 / 1,687","0.175 / 5,914",29 Mar 2019,7:12 PM,31 Dec 2018,"15,434","3,603",0.23,30 Sep 2018,"12,279","5,013",0.46,31 Mar 2018,"14,096","3,304",0.24,31 Dec 2017,"5,985",807,0.04,30 Jun 2018,"40,318",-,-,"2,712",0,"8,556","67,303","117,346","57,618","24,772",0,60,0,"330,477",25.6,-,6.73,8.57,-
MY E.G. SERVICES BHD,1.410,Main,"364,778","1.410 / 4,646","1.420 / 6,980",29 Mar 2019,7:12 PM,31 Dec 2018,"116,233","58,123",1.70,30 Sep 2018,"138,334","-97,757",-2.70,30 Jun 2018,"107,442","55,509",1.60,31 Mar 2018,"111,530","58,112",1.60,30 Sep 2018,"562,270",-,-,"128,952","21,444","283,848","30,533","3,397","110,230","223,389","92,598",0,0,"563,902",24.26,-,22.93,1.6,-
MULPHA INTERNATIONAL BHD,2.400,Main,992,2.360 / 165,2.410 / 250,29 Mar 2019,7:12 PM,31 Dec 2018,"274,549","95,891",30.02,30 Sep 2018,"168,545","-6,582",-2.08,30 Jun 2018,"159,987","114,196",35.69,31 Mar 2018,"181,823","32,224",10.15,31 Dec 2017,"1,170,015",-,-,"369,315","2,725","955,760","1,781,020","714,622","488,337","1,187,421","1,304,937","3,429",0,"3,314,932",47.17,-,31.56,1.25,-
MYCRON STEEL BHD,0.275,Main,418,0.275 / 32,0.280 / 100,29 Mar 2019,7:12 PM,31 Dec 2018,"188,368","-3,832",-1.35,30 Sep 2018,"196,711","1,449",0.51,30 Jun 2018,"207,588","1,252",0.44,31 Mar 2018,"206,877","3,879",1.37,30 Jun 2018,"793,374",-,-,"16,101","20,000","288,470",0,"205,190","51,022","279,559",751,0,0,"391,572",3.79,-,2.03,1.38,-
MRCB-C42: CW MALAYSIAN RESOURCES CORPORATION BERHAD (KIBB),0.055,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"989,544","76,711","44,044","-109,132","291,100","37,879","718,431","724,842","603,435","3,827,808","908,986","27,005",0,"1,736,734",6.93,-6.77,-11.03,1,0.53
MYEG-C48: CW MY E.G. SERVICES BERHAD (MACQ),0.005,Warr,0,"0.005 / 1,000","0.010 / 2,048",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C44: CW MY E.G. SERVICES BERHAD (MIBB),0.200,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYCRON STEEL BERHAD - WARRANTS A 2019/2024,0.080,Main,0,0.070 / 500,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"513,330","30,193","19,405","6,997",0,"280,704",0,"72,341","26,523","187,623","3,069",0,0,"264,013",3.63,2.7,1.36,0.97,0.32
MYEG-C51: CW MY E.G. SERVICES BERHAD (RHB),0.005,Warr,"1,399",0.000 / 0,"0.010 / 1,500",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C50: CW MY E.G. SERVICES BERHAD (MIBB),0.030,Warr,0,0.000 / 0,0.080 / 600,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C53: CW MY E.G. SERVICES BERHAD (CIMB),0.030,Warr,135,0.025 / 200,"0.035 / 2,000",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C55: CW MY E.G. SERVICES BERHAD (MACQ),0.125,Warr,"108,939","0.125 / 31,350","0.130 / 2,000",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C52: CW MY E.G. SERVICES BERHAD (MACQ),0.005,Warr,0,0.000 / 0,"0.005 / 1,100",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C46: CW MY E.G. SERVICES BERHAD (MACQ),0.010,Warr,0,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MTOUCHE TECHNOLOGY BERHAD - WARRANTS C 2017/2020,0.015,Ace,0,"0.010 / 7,300","0.020 / 2,801",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"28,338","1,120",490,107,849,791,0,1,"16,927","8,984",0,140,0,"18,176",2.72,0.52,0.38,2.78,0
MYEG-C58: CW MY E.G. SERVICES BERHAD (KIBB),0.145,Warr,"30,760",0.140 / 750,"0.145 / 1,440",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C56: CW MY E.G. SERVICES BERHAD (MACQ),0.415,Warr,50,0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C49: CW MY E.G. SERVICES BERHAD (KIBB),0.010,Warr,0,0.000 / 0,0.010 / 500,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C57: CW MY E.G. SERVICES BERHAD (RHB),0.220,Warr,"4,650",0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C59: CW MY E.G. SERVICES BERHAD (KIBB),0.210,Warr,"44,982","0.195 / 5,000",0.210 / 300,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C54: CW MY E.G. SERVICES BERHAD (KIBB),0.010,Warr,0,"0.005 / 6,850","0.015 / 3,000",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C64: CW MY E.G. SERVICES BERHAD (RHB),0.125,Warr,"21,200",0.000 / 0,0.130 / 450,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C62: CW MY E.G. SERVICES BERHAD (AM),0.210,Warr,250,0.000 / 0,"0.215 / 2,550",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C61: CW MY E.G. SERVICES BERHAD (KIBB),0.145,Warr,"4,072",0.000 / 0,"0.150 / 1,283",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C60: CW MY E.G. SERVICES BERHAD (CIMB),0.260,Warr,4,0.000 / 0,0.300 / 600,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C63: CW MY E.G. SERVICES BERHAD (RHB),0.165,Warr,"11,100",0.000 / 0,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MyETF DJISLAMICMKTMSIATITANS25,1.075,Etf,"2,070",1.075 / 680,1.080 / 330,29 Mar 2019,7:12 PM,30 Sep 2018,"19,657","19,125",6.93,30 Jun 2018,0,"-29,888",-10.83,31 Mar 2018,"20,965","20,501",8.00,30 Sep 2017,"2,504","2,004",0.72,,,,,,,,,,,,,,,,,,,,
MYEG-C65: CW MY E.G. SERVICES BERHAD (MACQ),0.125,Warr,"73,112",0.125 / 1,0.130 / 600,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MYEG-C66: CW MY E.G. SERVICES BERHAD (MIBB),0.145,Warr,"40,595","0.015 / 10,000",0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
MyETF MSCI MALAYSIA ISLAMIC DIVIDEND,1.120,Etf,0,1.090 / 660,1.130 / 660,29 Mar 2019,7:12 PM,30 Sep 2018,"3,673","3,569",7.69,30 Jun 2018,0,"-1,468",-3.01,31 Mar 2018,971,889,3.09,30 Sep 2017,192,72,0.14,,,,,,,,,,,,,,,,,,,,
MYKRIS INTERNATIONAL BERHAD,0.320,Warr,0,"0.300 / 1,000",0.000 / 0,29 Mar 2019,7:12 PM,30 Sep 2018,"18,711","3,511",1.35,,,,,,,,,,,,,31 Mar 2018,"34,855",-,-,"7,123","6,829","13,261",0,0,"12,581","4,416","6,857",0,0,"28,175",24.62,-,20.44,4.19,-
MSCM HOLDINGS BERHAD,0.240,Main,"1,345","0.240 / 1,621",0.250 / 700,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Mar 2018,"33,338",-,-,"-30,693","18,440",899,"9,751",0,"1,616","11,405",0,0,0,"29,373",-86.9,-,-92.07,1.01,-
NATIONWIDE EXPRESS HOLDINGS BERHAD,0.300,Main,0,0.275 / 150,"0.300 / 1,006",29 Mar 2019,7:12 PM,31 Dec 2018,"19,052",-928,-0.75,30 Sep 2018,"21,712",-961,-0.78,30 Jun 2018,"15,613","-2,719",-2.26,31 Mar 2018,"18,921","-7,109",-5.91,31 Mar 2018,"80,018",-,-,"-9,723",0,"26,960",0,952,"3,335","22,256",0,0,0,"30,206",-11.67,-,-12.15,1.14,-
GAGASAN NADI CERGAS BERHAD,0.260,Ace,"10,634","0.260 / 50,299","0.265 / 3,639",29 Mar 2019,7:12 PM,31 Dec 2018,"89,169","4,956",0.75,,,,,,,,,,,,,31 Dec 2017,"212,511",-,-,"49,760",0,"27,104",0,0,"74,066","94,121","347,899",0,0,"357,437",39.46,-,23.42,1.75,-
NETX HOLDINGS BHD,0.015,Ace,"39,704","0.010 / 1,217,812",0.015 / 546,29 Mar 2019,7:12 PM,31 Dec 2018,"4,081","-6,794",-0.24,30 Sep 2018,"4,957",-741,-0.03,30 Jun 2018,"3,483","-3,753",-0.15,31 Mar 2018,"3,703","-6,738",-0.29,30 Jun 2018,"17,567",-,-,"-10,265","11,671","6,401","4,146",42,"42,426","1,609","2,249",0,0,"92,105",-63.53,-,-58.43,45.83,-
MYNEWS HOLDINGS BERHAD,1.370,Main,300,1.350 / 10,1.370 / 19,29 Mar 2019,7:12 PM,31 Jan 2019,"123,499","8,173",1.21,31 Oct 2018,"109,341","5,584",0.89,31 Jul 2018,"97,882","7,265",1.06,30 Apr 2018,"94,181","6,829",1.00,31 Oct 2018,"393,358",-,-,"26,498",0,"155,681","6,267","44,311","23,618","54,080","1,914",0,0,"280,701",8.28,-,6.74,3.29,-
N2N CONNECT BERHAD - WARRANTS 2019/2024,0.250,Ace,193,0.250 / 207,0.260 / 187,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"31,327","13,372","7,593","6,043","11,032","32,520",0,0,"3,962","7,244","14,311",0,0,"49,164",24.35,13.54,19.29,1.91,0.25
NEXGRAM HOLDINGS BERHAD - WA 12/22,0.005,Ace,200,0.005 / 300,"0.010 / 69,399",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Apr 2013,"79,677","14,099","8,360","7,357","26,137","11,755",0,0,"4,406","17,451","16,296",0,0,"106,683",9.43,7.97,9.23,4.55,0.14
NESTLE-CE: CW NESTLE (MALAYSIA) BERHAD (CIMB),0.030,Warr,"1,510",0.005 / 200,0.000 / 0,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"4,787,925","851,351","740,588","561,701","61,024","1,046,463","25,485","408,614","15,196","1,071,862","84,264","25,337",0,"816,444",15.48,71.66,11.73,0.87,0.14
NAIM HOLDINGS BHD,1.160,Main,"50,130","1.160 / 4,380","1.170 / 4,386",29 Mar 2019,7:12 PM,31 Dec 2018,"142,982","38,475",17.42,30 Sep 2018,"178,760","30,530",12.80,30 Jun 2018,"116,196","9,650",3.87,31 Mar 2018,"143,993","-15,675",-6.79,31 Dec 2017,"365,203",-,-,"-168,853","4,876","103,648","363,865","621,645","76,261","785,803","159,636",0,0,"1,147,827",-32.75,-,-46.24,1.39,-
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0.005,Ace,0,"0.005 / 47,000","0.010 / 62,691",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Apr 2013,"79,677","14,099","8,360","7,357","26,137","11,755",0,0,"4,406","17,451","16,296",0,0,"106,683",9.43,7.97,9.23,4.55,0.14
NETX HOLDINGS BERHAD - WARRANTS B 2016/2019,0.005,Ace,0,0.000 / 0,"0.005 / 372,940",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2012,"2,866","-2,501","-17,785","-15,496","20,130","5,973",0,"3,951","1,357","2,168","3,777",0,0,"30,379",-617.45,-40.66,-540.68,3.61,0.11
NESTLE (M) BHD,146.800,Main,"1,195",146.600 / 3,146.800 / 8,29 Mar 2019,7:12 PM,31 Dec 2018,"1,347,864","123,824",52.80,30 Sep 2018,"1,432,452","137,687",58.72,30 Jun 2018,"1,309,059","166,162",70.86,31 Mar 2018,"1,429,670","231,216",98.60,31 Dec 2017,"5,260,490","983,072","848,687","645,795","61,986","1,373,652","4,709","467,316","12,615","1,622,058","84,264","89,749",0,"639,928",16.16,100.35,12.28,0.66,0.17
NICHE CAPITAL EMAS HLDG BHD,0.035,Main,0,"0.030 / 23,830","0.035 / 32,500",29 Mar 2019,7:12 PM,31 Dec 2018,"1,314",-271,-0.08,30 Sep 2018,"2,201",168,0.05,30 Jun 2018,"3,396","6,026",1.81,31 Dec 2017,"5,001","-2,038",-0.61,30 Jun 2018,"13,159",-,-,946,0,288,0,"16,627",800,"9,348",0,0,0,"19,593",9.48,-,7.19,3.07,-
NEXGRAM HOLDINGS BERHAD - WB 13/23,0.005,Ace,0,0.000 / 0,"0.010 / 25,442",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Apr 2013,"79,677","14,099","8,360","7,357","26,137","11,755",0,0,"4,406","17,451","16,296",0,0,"106,683",9.43,7.97,9.23,4.55,0.14
NICHE CAPITAL EMAS HOLDINGS BERHAD - WARRANTS 2019/2024,0.010,Main,"7,000","0.010 / 5,200","0.015 / 245,412",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,31 Dec 2013,"36,005","-10,945","-11,538","-10,137",0,677,0,"26,508",246,"33,891",0,0,0,"6,276",-31.99,-89.18,-28.15,1.17,0.01
MYEG-C67: CW MY E.G. SERVICES BERHAD (KIBB),0.095,Warr,"7,900","0.090 / 20,000","0.095 / 5,000",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"76,484","46,357","35,135","34,849","12,016","77,531","1,734",0,"18,389","33,636","3,539",0,0,"139,642",46.01,26.98,45.56,2.36,0.07
NI HSIN RESOURCES BHD,0.285,Main,"14,200","0.280 / 3,119","0.285 / 3,113",29 Mar 2019,7:12 PM,31 Dec 2018,"9,796","-1,034",-0.35,30 Sep 2018,"8,538","6,165",2.12,30 Jun 2018,"7,367","-2,822",-0.98,31 Mar 2018,"7,494",-144,-0.05,31 Dec 2017,"39,612","4,478","1,931","2,085","5,105","46,843",0,"20,191","9,439","6,814",0,0,0,"80,118",6.68,2.7,5.26,5.48,0
NEW HOONG FATT HOLDINGS BHD,2.680,Main,0,2.600 / 50,2.870 / 21,29 Mar 2019,7:12 PM,31 Dec 2018,"63,236","4,827",5.84,30 Sep 2018,"68,189","4,480",5.42,30 Jun 2018,"65,494","2,875",3.48,31 Mar 2018,"60,099","1,826",2.43,31 Dec 2017,"250,606",-,-,"20,328",0,"381,087",130,"47,877","24,504","66,495","11,184",189,0,"426,594",10.39,-,8.11,2.03,-
NEXTGREEN GLOBAL BERHAD - WARRANTS A 2015/2020,0.180,Main,"5,132","0.175 / 5,088","0.180 / 3,900",29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Jun 2013,"65,082","12,056","9,693","7,245",0,"10,554","1,475","19,419","2,193","15,463",874,0,0,"65,690",14.76,11.48,11.13,4.19,0.03
NEXGRAM HOLDINGS BERHAD,0.020,Ace,500,"0.015 / 432,764","0.020 / 401,286",29 Mar 2019,7:12 PM,31 Jan 2019,"15,001",451,0.01,31 Oct 2018,"11,651",-587,-0.05,31 Jul 2018,"13,246","-48,651",-2.56,31 Jul 2018,"13,246","-48,651",-2.56,31 Jul 2018,"45,635",-,-,"-61,649","49,671","5,093","10,913","3,333","12,605","42,488","52,040",0,0,"155,385",-125.02,-,-135.09,0.83,-
N2N CONNECT BHD,0.835,Ace,"5,023",0.830 / 100,0.835 / 4,29 Mar 2019,7:12 PM,31 Dec 2018,"27,802","2,684",0.49,30 Sep 2018,"25,238","2,122",0.39,30 Sep 2018,"25,238","2,122",0.39,30 Jun 2018,"29,332","1,310",0.26,31 Dec 2017,"97,285",-,-,"23,977","73,668","36,953",61,0,"97,365","58,877","28,923","2,434",0,"189,804",28.19,-,24.65,2.74,-
NEXTGREEN GLOBAL BERHAD,0.480,Main,"2,312",0.480 / 810,0.485 / 167,29 Mar 2019,7:12 PM,31 Dec 2018,"8,410",112,0.02,30 Sep 2018,"8,232",52,0.11,30 Jun 2018,"11,757","1,093",0.25,31 Dec 2017,"5,799",312,0.07,30 Jun 2018,"29,849",-,-,"-1,771",500,"41,399",13,"30,631",586,"10,909","5,147",0,0,"118,487",-5.61,-,-5.93,7.76,-
NOVA PHARMA SOLUTIONS BERHAD,0.310,Warr,0,0.050 / 950,0.000 / 0,29 Mar 2019,7:12 PM,31 Dec 2018,"5,029","1,624",1.11,30 Jun 2018,"2,869",540,0.37,,,,,,,,,31 Dec 2017,"7,133","2,980","2,868","2,649",0,134,0,0,"5,100","2,269",0,0,0,"6,320",37.28,54.11,37.14,3.73,0
NOTION VTEC BHD,0.570,Main,"4,677","0.565 / 7,519",0.570 / 830,29 Mar 2019,7:12 PM,31 Dec 2018,"63,338","-2,169",-0.65,30 Sep 2018,"70,137","36,468",10.96,30 Jun 2018,"67,339","19,188",5.77,31 Mar 2018,"60,390","17,983",5.42,30 Sep 2018,"255,946",-,-,"47,584","1,328","287,327",0,"36,835","41,864","81,517","27,333",359,0,"408,833",26.62,-,18.59,2.9,-
NOTION VTEC BERHAD - WARRANTS C 2018/2023,0.250,Main,30,0.250 / 470,0.275 / 103,29 Mar 2019,7:12 PM,,,,,,,,,,,,,,,,,30 Sep 2013,"222,315","65,831","25,765","20,089",0,"301,113",0,"62,969","43,397","86,127","45,038",0,0,"315,538",15.99,6.47,9.04,2.04,0.19
NTPM HOLDINGS BHD,0.495,Main,500,0.490 / 558,0.495 / 500,29 Mar 2019,7:12 PM,31 Jan 2019,"195,530","3,622",0.30,31 Oct 2018,"177,943","3,611",0.30,31 Jul 2018,"172,403","6,582",0.60,30 Apr 2018,"164,519","1,180",0.11,30 Apr 2018,"690,928",-,-,"29,710","20,159","411,457",0,"180,882","47,208","266,258","55,490","3,649",0,"458,829",7.3,-,4.3,1.42,-
NOVA WELLNESS GROUP BERHAD,0.470,Ace,566,0.470 / 145,0.480 / 20,29 Mar 2019,7:12 PM,31 Dec 2018,"7,877","3,080",0.99,30 Sep 2018,"4,809",846,0.28,30 Jun 2018,"8,062","2,412",1.49,,,,,30 Jun 2018,"25,300",-,-,"8,300","4,910","15,928",0,"7,027","2,279","6,928",0,0,0,"27,667",43.94,-,32.81,3.01,-
NOVA MSC BHD,0.125,Ace,"33,998","0.120 / 56,956","0.125 / 17,831",29 Mar 2019,7:12 PM,31 Dec 2018,"18,111","1,062",0.15,30 Sep 2018,"11,382","1,461",1.07,30 Jun 2018,"12,854",543,0.24,31 Mar 2018,"14,043","-5,775",-0.68,31 Mar 2018,"72,974",-,-,"-2,624","21,109","1,637",926,109,"16,242","20,974",0,0,0,"40,700",-4.61,-,-3.6,2.63,-
OCK GROUP BERHAD,0.580,Main,"27,071",0.580 / 543,"0.585 / 1,448",29 Mar 2019,7:12 PM,31 Dec 2018,"134,505","7,472",0.79,30 Sep 2018,"109,783","9,643",0.89,30 Jun 2018,"115,548","7,135",0.48,31 Mar 2018,"97,516","7,003",0.59,31 Dec 2017,"492,189",-,-,"24,629","163,986","383,457",0,"70,791","118,884","434,967","167,386","2,569",0,"466,392",13.16,-,5,1.18,-
